video_id,title,publishedAt,duration,dimension,definition,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,tags,dateExtract
vrzwgLCY6Yg,Thần số học: KHOA HỌC hay TRÒ LỪA ĐẢO giả danh? | Thái Đức Phương | Quan điểm,2024-05-21T11:00:50Z,PT8M5S,2d,hd,71890,1793,,0,352,"['spiderum', 'quan điểm', 'thần số học', 'Thần số học: KHOA HỌC hay TRÒ LỪA ĐẢO giả danh? | Thái Đức Phương | Quan điểm', 'khoa học', 'thần số học là gì']",2024-07-08 15:21:27.739253
2gtZpukMrn0,Bác Hồ đã giải phóng Việt Nam như thế nào? | Johnny Buoi Trua | Thế Giới,2024-05-19T10:30:01Z,PT40M53S,2d,hd,270068,3858,,0,616,"['spiderum', 'thế giới', 'spiderum thế giới', 'Hành trình cách mạng vạn dặm của Bác Hồ | Johnny Buoi Trua | Thế Giới', 'hồ chí minh', 'tiểu sử về hồ chí minh', 'thuở thiếu thời của Bác Hồ', 'Thời kỳ ở châu Á', '30 năm tìm đường cứu nước của Hồ chủ tịch', 'lịch sử về hồ chí minh', 'Bác Hồ đã giải phóng Việt Nam như thế nào? | Johnny Buoi Trua | Thế Giới', 'Bác Hồ đã giải phóng Việt Nam như thế nào?']",2024-07-08 15:21:27.814865
qkviyvgXH4s,Hồ sơ không quá tốt liệu có thể đi du học Mỹ? #spiderum #thegioi #duhocmy,2024-05-18T13:00:47Z,PT52S,2d,hd,2472,96,,0,3,[],2024-07-08 15:21:27.884504
IQ6VLjseeec,"Mô hình ""HẸN HÒ ĐI DẠO"" ở NHẬT BẢN #spiderum #thegioi #kienthuc #nhatban #phattrienbanthan",2024-05-17T13:00:28Z,PT56S,2d,hd,3376,149,,0,2,[],2024-07-08 15:21:27.975105
I-v6cau77H0,"GIẢI MÃ BÍ ẨN thảm kịch Hindenburg - ""Titanic"" ngành hàng không | Bồ Cool | Thế giới",2024-05-17T11:12:49Z,PT16M31S,2d,hd,19332,501,,0,20,"['spiderum', 'thế giới', 'Thời đại tàu bay', 'Hiện tượng Hindenburg', 'Thảm kịch giữa đất Mỹ', 'bí ẩn về hindenburg', 'spiderum thế giới', 'Thảm kịch Hindenburg đã diễn ra như thế nào? | Bồ Cool | Thế giới', 'Thảm kịch Hindenburg đã diễn ra như thế nào?', 'thảm kịch hindenburg', '87 năm BÍ ẨN thảm kịch Hindenburg', 'bí ẩn thảm kịch hindenburg']",2024-07-08 15:21:28.042683
jUNc61Vw0Zo,3 lý do bạn nên chọn nước Mỹ là nơi du học và phát triển sự nghiệp #spiderum #thegioi #duhocmy,2024-05-16T13:00:38Z,PT52S,2d,hd,7862,215,,0,16,[],2024-07-08 15:21:28.118919
892KVuOsZwQ,ĐẠO LÀM CON có đang GIẾT CHẾT đời sống gia đình lành mạnh? | Tornad | Quan điểm,2024-05-16T10:30:02Z,PT19M32S,2d,hd,19629,744,,0,138,"['spiderum', 'quan điểm', 'spiderum quan điểm', 'ĐẠO LÀM CON có đang GIẾT CHẾT đời sống gia đình lành mạnh? | Tornad | Quan điểm', 'đạo làm con là như thế nào?', 'chuyện gia đình', 'quan điểm về đạo hiếu', 'đạo hiếu trong gia đình', 'Định nghĩa khái niệm Đạo hiếu', 'mối quan hệ trong gia đình', 'cải thiện mối quan hệ cha mẹ và con cái', 'xung đột trong gia đình', 'Hệ lụy từ Đạo hiếu']",2024-07-08 15:21:28.210947
n4JzSD46ySk,[LIVESTREAM ] 14-5] Giá giảm cực sâu - Toàn bộ NTMN 99k - Tặng sách - Deal 9k,2024-05-15T05:58:33Z,PT1H51M41S,2d,hd,1387,23,,0,0,[],2024-07-08 15:21:28.289595
kNv43W7mxmI,Cựu tổng thống Mỹ BILL CLINTON nói gì về NGA và PUTIN? | Tengaria | Thế giới,2024-05-14T11:02:14Z,PT10M59S,2d,hd,9258,211,,0,139,"['spiderum', 'thế giới', 'spiderum thế giới', 'bill clinton', 'Cựu tổng thống Mỹ BILL CLINTON nói gì về NGA và PUTIN? | Tengaria | Thế giới', 'Cựu tổng thống Mỹ BILL CLINTON nói gì về NGA và PUTIN?', 'nga và putin', 'lịch sử nước mỹ', 'chính trị nước mỹ', 'lịch sử về bill clinton', 'sự kiên về bill clinton']",2024-07-08 15:21:28.343323
SAxz8DSCBXg,Sự ra đời VĨ ĐẠI của ‘7 VIÊN NGỌC RỒNG’ | Minh HD | Thế giới,2024-05-13T11:30:10Z,PT18M22S,2d,hd,7564,253,,0,40,[],2024-07-08 15:21:28.428897
0mpFKHqsRo4,Có 3 yếu tố ít người biết nhưng có thể khiến bài luận du học đạt điểm tuyệt đối #spiderum #duhocmy,2024-05-11T13:00:01Z,PT54S,2d,hd,4676,238,,0,0,[],2024-07-08 15:21:28.501728
GKl_HumkMQw,MARILYN MONROE: Mặt tối đằng sau BIỂU TƯỢNG TÌNH DỤC MỸ | Bồ Cool | Giải trí,2024-05-11T11:07:32Z,PT27M24S,2d,hd,9330,420,,0,26,"['MARILYN MONROE: Cuộc đời ĐÁNG THƯƠNG kể qua tên của NHỮNG ÔNG LỚN nước Mỹ | Bồ Cool | Giải trí', 'MARILYN MONROE: Cuộc đời ĐÁNG THƯƠNG kể qua tên của NHỮNG ÔNG LỚN nước Mỹ', 'cuộc đời và sự nghiệp của marilyn monroe', 'marilyn monroe là ai', 'Quả bom sex marilyn monroe', 'marilyn monroe spiderum', 'cuộc đời nhân vật marilyn monroe', 'vì sao marilyn monroe quyến rũ', 'marilyn monroe john f kennedy']",2024-07-08 15:21:28.564800
5Z6JKBkCwHU,Sở thích BIỆT GIAM chính mình của người trẻ NHẬT #spiderum #thegioi #kienthuc #nhatban,2024-05-10T13:00:08Z,PT58S,2d,hd,25880,857,,0,55,[],2024-07-08 15:21:28.650274
-p6HS-Z4HEk,Để giấc mơ Mỹ trong tầm tay theo nghĩa đen với cuốn sách Bước Ra Thế Giới: Đường Tới Nước Mỹ #duhoc,2024-05-09T13:00:00Z,PT56S,2d,hd,9687,240,,0,3,[],2024-07-08 15:21:28.721215
kXu7EGJAQPc,GIỎI CỜ VUA có đồng nghĩa với THÔNG MINH không? | Tornad | Quan điểm,2024-05-09T10:55:14Z,PT9M6S,2d,hd,25241,734,,0,93,[],2024-07-08 15:21:28.798523
pSnm_4SeRYo,Thế hệ thanh niên ĂN CỎ ở NHẬT BẢN? #spiderum #thegioi #kienthuc #nhatban #phattrienbanthan,2024-05-08T13:00:52Z,PT48S,2d,hd,159031,6387,,0,222,[],2024-07-08 15:21:28.870770
SL3t_Fxerds,TẤT TẦN TẬT về ĐẦU TƯ CƠ BẢN trong hơn 200 phút | Gerard Do | Tiền tài,2024-05-08T10:30:13Z,PT3H19M29S,2d,hd,904593,11452,,0,316,[],2024-07-08 15:21:28.956762
6VAm5giL7TU,TRUNG HOA cuối thời trung đại: 7 trận chiến KHÔNG THỂ KHÔNG NHẮC ĐẾN | Lê Tùng Dương | Thế giới,2024-05-07T14:06:30Z,PT10M40S,2d,hd,12530,250,,0,16,"['Spiderum', 'Thế giới', 'Spiderum thế giới', 'TRUNG HOA cuối thời trung đại: 7 trận chiến KHÔNG THỂ KHÔNG NHẮC ĐẾN | Lê Tùng Dương | Thế giới', 'Lịch sử trung hoa', 'Một số trận chiến tại Trung Hoa cuối thời trung đại', 'chiến tranh trung quốc', 'trung quốc', 'trận chiến trung hoa đáng nhớ', 'trận chiến định hình trung quốc']",2024-07-08 15:21:29.026240
f13y6Bihb_8,Mặt tối đằng sau sự THÂN THIỆN của người NHẬT BẢN #spiderum #thegioi #kienthuc #nhatban,2024-05-07T13:00:39Z,PT53S,2d,hd,182845,6206,,0,598,[],2024-07-08 15:21:29.094398
e_G4NuamN00,Đàn ông NGHĨ GÌ về phụ nữ THÔNG MINH HƠN họ? | Huệ Ăn học tâm lý | Quan điểm,2024-05-06T10:30:21Z,PT8M1S,2d,hd,28549,1005,,0,172,"['spiderum', 'yêu', 'spiderum yêu', 'Đàn ông nghĩ gì về phụ nữ giỏi hơn họ? | Huệ Ăn học tâm lý | Quan điểm', 'Đàn ông nghĩ gì về phụ nữ giỏi hơn họ?', 'đàn ông', 'đàn bà', 'phụ nữ', 'tâm lý đàn ông', 'đàn ông khi yêu', 'đàn ông phụ nữ', 'quan điểm của đàn ông về phụ nữ giỏi hơn họ', 'phụ nữ giỏi hơn đàn ông', 'top những người phụ nữ thành đạt', 'nữ doanh nhân hàng đầu', 'nữ doanh nghiệp']",2024-07-08 15:21:29.180066
QhtxuW6We9Q,Ai Cập đã sa lầy trong Nội chiến Bắc Yemen như thế nào? | Văn Minh Phương Tây | Thế giới,2024-05-06T04:30:15Z,PT20M57S,2d,hd,20672,416,,0,250,[],2024-07-08 15:21:29.263227
7oxsSbRM33w,Nên mua nhà trước hay mua ô tô trước? #spiderum #cimb,2024-05-05T13:00:07Z,PT46S,2d,hd,7410,175,,0,2,[],2024-07-08 15:21:29.326583
UYsKkVDvEsQ,[LIVESTREAM ] 5-5] Giá giảm cực sâu - Toàn bộ NTMN 99k - Tặng sách - Deal 9k,2024-05-05T06:02:07Z,PT1H46M52S,2d,hd,1477,22,,0,1,[],2024-07-08 15:21:29.415341
A5d4cPHTXqE,Hãy chủ động tài chính trong hôn nhân #spiderum #cimb,2024-05-04T13:00:17Z,PT58S,2d,hd,2642,63,,0,5,[],2024-07-08 15:21:29.481312
1P51_WQz3y8,Chiến tranh Cát 1963: Sự thật xoay quanh Bắc Phi 'đại chiến' | Văn Minh Phương Tây | Thế giới,2024-05-04T10:30:01Z,PT13M24S,2d,hd,9943,230,,0,16,"['spiderum', 'thế giới', 'spiderum thế giới', ""Chiến tranh Cát 1963: Sự thật xoay quanh Bắc Phi 'đại chiến' | Văn Minh Phương Tây | Thế giới"", 'chiến tranh cát', 'Sự thật xoay quanh Bắc Phi', 'bắc phi đại chiến', 'Văn Minh Phương Tây', 'lịch sử thế giới', 'chiến tranh cát 1963']",2024-07-08 15:21:29.561476
GkrKBPidNFw,Chủ nghĩa Khắc kỷ nói gì về Tình yêu? | Brenda Conlon| Yêu,2024-05-04T04:30:06Z,PT9M8S,2d,hd,7433,303,,0,3,"['spiderum', 'yêu', 'spiderum yêu', 'Chủ nghĩa Khắc kỷ nói gì về Tình yêu? | Mai VQ | Yêu', 'chủ nghĩa khắc kỷ', 'Chủ nghĩa Khắc kỷ nói gì về Tình yêu?', 'tình yêu là gì?', 'người ta nói gì về tình yêu', 'khắc kỷ', 'tình yêu', 'định nghĩa tình yêu', 'lược sử về tình yêu', 'Tình yêu không được hồi đáp']",2024-07-08 15:21:29.637910
re6JWg9jC9c,"Là Phụ Nữ, Chủ Động Về Tài Chính Là Chủ Động Về Hạnh Phúc #spiderum #cimb",2024-05-03T13:00:56Z,PT46S,2d,hd,2754,83,,0,4,[],2024-07-08 15:21:29.707518
4P0SeBVLorY,Ngân hàng Trung ương Hoa Kỳ (FED) quản lý nền kinh tế hậu Covid ra sao? | Gerard Do | Tiền Tài,2024-05-03T10:30:02Z,PT15M20S,2d,hd,49123,703,,0,66,"['spiderum', 'tiền tài', 'spiderum tiền tài', 'Federal Reserve quản lý nền kinh tế hậu Covid như thế nào? | Gerard Do | Tiền Tài', 'Federal Reserve', 'fed', 'lịch sử về Federal Reserve', 'Thế kỷ tiền rẻ', 'nền kinh tế hậu covid', 'hậu covid', 'covid ảnh hưởng đến kinh tế như thế nào', 'Ngân hàng Trung ương Hoa Kỳ', 'Federal Reserve hoạt động như thế nào?', 'Ngân hàng Trung ương Hoa Kỳ (FED) quản lý nền kinh tế hậu Covid ra sao? | Gerard Do | Tiền Tài']",2024-07-08 15:21:29.796515
kl9jreW93XQ,[LIVESTREAM ] 2-5] Tháng mới niềm vui mới - NTMN 99k,2024-05-03T03:49:52Z,PT1H34M7S,2d,hd,1247,18,,0,0,[],2024-07-08 15:21:29.885413
P8PPmWMt6sg,TẤT TẦN TẬT về NGÂN HÀNG trong 17 phút | Johnny Buoi Trua | Tiền tài,2024-05-02T10:30:10Z,PT17M41S,2d,hd,93560,1803,,0,69,"['TẤT TẦN TẬT về NGÂN HÀNG trong 17 phút | Johnny Buoi Trua | Tiền tài', 'TẤT TẦN TẬT về NGÂN HÀNG trong 17 phút', 'ngân hàng trung ương hoa kỳ federal reserve hoạt động như thế nào', 'tại sao ngân hàng được tạo nên bởi những điều trái ngược', 'thẻ tín dụng những điều tối thiểu cần biết trước khi dùng', 'bà trương mỹ lan đã rút ruột 11% gdp việt nam như thế nào', 'giải thích toàn bộ về khủng hoảng tài chính 2008', 'toàn cảnh thảm hoạ crypto lớn nhất 2022']",2024-07-08 15:21:29.953173
p1CXMeHrplU,Lý do cho SỰ SUY THOÁI của NHẬT BẢN? #spiderum #thegioi #kienthuc #phattrienbanthan,2024-05-01T13:00:50Z,PT1M,2d,hd,12659,422,,0,12,[],2024-07-08 15:21:30.036628
p9UptxL90Qw,"""CHUYỆN ẤY"" không nhất thiết phải ĐẠT CỰC KHOÁI! #spiderum #kienthuc #phattrienbanthan #giaoduc",2024-04-29T13:00:48Z,PT57S,2d,hd,4192,203,,0,2,[],2024-07-08 15:21:30.102081
uLUqIlz99KA,"""Trung tình"" nhanh nhất chưa chắc đã chiến thắng? #spiderum #kienthuc #phattrienbanthan",2024-04-27T13:00:47Z,PT41S,2d,hd,20436,641,,0,6,[],2024-07-08 15:21:30.176634
TzTlSHwGGNs,TẤT TẦN TẬT về ALBERT EINSTEIN: Thiên Tài Thay Đổi Cả Thế Giới | Minh HD | Thế giới,2024-04-27T10:30:10Z,PT30M14S,2d,hd,299257,3959,,0,309,"['spiderum', 'thế giới', 'spiderum thế giới', 'einstein', 'tiểu sử về einstein', 'TẤT TẦN TẬT về ALBERT EINSTEIN trong 30 phút | Minh HD | Thế giới', 'TẤT TẦN TẬT về ALBERT EINSTEIN trong 30 phút', 'ALBERT EINSTEIN', 'Cuộc đời Einstein phi thường thế nào?', 'Những góc tối trong cuộc đời của ALBERT EINSTEIN', 'Hành trình kì lạ của bộ não Einstein', 'nhà bác học einstein', 'anhxtanh', 'cuộc sống gia đình của einstein', 'ALBERT EINSTEIN: NHÀ BÁC HỌC VĨ ĐẠI hay NGƯỜI CHỒNG TỆ BẠC? | Minh HD | Thế giới']",2024-07-08 15:21:30.253099
zb2V19Qsssk,"Là phụ nữ, chủ động về tài chính là chủ động về hạnh phúc | Tiền Không Tệ EP1 | Spiderum x CIMB",2024-04-27T04:45:07Z,PT42M3S,2d,hd,7124,94,,0,9,[],2024-07-08 15:21:30.327381
fuxsYdD-j0U,[LIVESTREAM ] 26-4 ] Ơ thế mai là nghỉ lễ à?,2024-04-27T03:52:44Z,PT1H14M42S,2d,hd,1307,21,,0,1,[],2024-07-08 15:21:30.409807
BFm81PRj0Ao,TẤT TẦN TẬT về BÊ BỐI TÀI CHÍNH của Shark Thủy | Anh Tuấn Vũ | Tiền Tài,2024-04-26T10:30:04Z,PT13M5S,2d,hd,195503,1980,,0,283,"['spiderum', 'tiền tài', 'shark thuỷ', 'Shark Thủy: Vì đâu nên nỗi? | Anh Tuấn Vũ | Tiền Tài', 'Shark Tank', 'Shark Tank tập đặc biệt', 'Điều gì đã thực sự xảy ra với Shark Thủy?', 'Shark Thuỷ là ai?', 'tiểu sử về shark Thuỷ', 'TẤT TẦN TẬT về BÊ BỐI TÀI CHÍNH của Shark Thủy | Anh Tuấn Vũ | Tiền Tài', 'bê bối tài chính về Shark Thủy']",2024-07-08 15:21:30.479398
wczuRkxUDwY,"3 sự thật về ""CHUYỆN ẤY"" #spiderum #kienthuc #phattrienbanthan #giaoducgioitinh",2024-04-25T13:01:00Z,PT59S,2d,hd,3399,169,,0,0,[],2024-07-08 15:21:30.553122
gR7eFAThzVQ,BITCOIN HALVING: Sự kiện định hình TƯƠNG LAI CRYPTO | Trường Sơn | Tiền tài,2024-04-25T10:30:22Z,PT16M,2d,hd,17054,333,,0,50,"['spiderum', 'tiền tài', 'spiderum tiền tài', 'Bitcoin Halving: Sự Kiện Định Hình Tương Lai Crypto | Trường Sơn | Tiền tài', 'Bitcoin Halving: Sự Kiện Định Hình Tương Lai Crypto', 'binance', 'spiderum x binance', 'crypto', 'bitcoin', 'Bitcoin Halving', 'Chu Kỳ Bitcoin Halving', 'thế giới tiền mã hóa', 'tài chính', 'tài chính thế giới', 'tiền ảo', 'Bitcoin là gì?', 'Tác động của Bitcoin halving', 'Trường Sơn', 'Samurice']",2024-07-08 15:21:30.625879
bFenCwzadCI,[LIVESTREAM ] 24-4 ] Chuyến tàu tốc hành đến Shopee,2024-04-25T06:28:22Z,PT1H32M38S,2d,hd,1127,15,,0,0,[],2024-07-08 15:21:30.705128
orXMPofAtb0,Ngọt: Còn lại gì khi TAN RÃ ở ĐỈNH CAO sự nghiệp? | bobhibe | Giải trí,2024-04-25T04:00:35Z,PT18M36S,2d,hd,129986,3656,,0,295,"['spiderum', 'ngọt band', 'thắng ngọt', 'kết thúc ngọt hay đắng', 'Ngọt tan rã', 'Ngọt Band: Còn lại gì khi TAN RÃ ở ĐỈNH CAO sự nghiệp? | bobhibe | Giải trí', 'Lần cuối', 'lần cuối', 'ngọt band tan rã', 'lý do ngọt tan rã', 'thắng ngọt phỏng vấn', 'Những cuộc dạo chơi đầy thể nghiệm của Ngọt', 'tri ân tới Ngọt', 'nhạc của Ngọt', 'Ngọt: Còn lại gì khi TAN RÃ ở ĐỈNH CAO sự nghiệp? | bobhibe | Giải trí']",2024-07-08 15:21:30.778417
qH0xz8izeWc,Những lời khuyên thực dụng về TIỀN khi đi du học Mỹ | Lily09 | Giáo dục,2024-04-23T11:13:42Z,PT12M5S,2d,hd,11685,347,,0,16,"['spiderum', 'giáo dục', 'du học ký', 'Những lời khuyên thực dụng về tiền khi đi du học Mỹ | Nga Levi | Giáo dục', 'du học mỹ', 'du học mỹ cần bao nhiêu tiền', 'chuẩn bị du học mỹ', 'học bổng du học mỹ', 'chỉ rich kids mới đi mỹ?', 'giàu mới đi mỹ?', 'du học sinh mỹ có giàu không?', 'chuẩn bị tài chính du học mỹ']",2024-07-08 15:21:30.850300
x9fDJJr17fk,[LIVESTREAM ] 22-4 ] Được rồi đi thôi,2024-04-23T04:02:16Z,PT1H33M42S,2d,hd,1214,15,,0,0,[],2024-07-08 15:21:30.928952
y9YXvJ7Ellc,"Có tiền sinh con, chắc gì hạnh phúc? | Narcy Nguyen | Quan điểm",2024-04-22T11:55:37Z,PT8M27S,2d,hd,12161,394,,0,81,"['Có tiền sinh con chắc gì hạnh phúc? | Narcy Nguyen | Quan điểm', 'Có tiền sinh con chắc gì hạnh phúc?', 'nghèo mà sinh con là có tội', 'con nhà nghèo leg', 'số nghèo châu khải phong', 'nghèo thì đừng đẻ sự va chạm tất yếu giữa 2 luồng tư tưởng cũ và mới spiderum', 'nghèo thì đừng đẻ', 'quan điểm nghèo thì đừng đẻ đúng hay sai', 'mc quốc dân đức bảo phát biểu tranh cãi nếu bạn nghèo mà không sinh con thì là lương thiện']",2024-07-08 15:21:30.996952
C6kuOJ5ek_Y,MIỆT THỊ LƯƠNG THẤP: Cách để ĐỐI PHÓ những CÂU HỎI VÔ DUYÊN | An Phạm | Quan điểm,2024-04-21T10:30:03Z,PT9M42S,2d,hd,14187,434,,0,49,"['miệt thị người nghèo', 'miệt thị ít tiền', 'nghệ thuật phòng chống miệt thị ít tiền', 'miệt thị người nghèo và cái kết', 'Nghệ thuật phòng chống MIỆT THỊ LƯƠNG THẤP (MONEY SHAMING) | An Phạm | Quan điểm', 'Nghệ thuật phòng chống MIỆT THỊ LƯƠNG THẤP (MONEY SHAMING)', 'miệt thị lương thấp', 'làm nội dung về tiền thì có giỏi về tiền', 'mất tiền mới hiểu về tiền']",2024-07-08 15:21:31.073540
LGa862WCNFw,Kế hoạch TOÀN DIỆN nhằm THÂU TÓM QUYỀN LỰC của Chúa Trịnh Tráng | Lê Tùng Dương | Thế Giới,2024-04-20T11:43:12Z,PT10M12S,2d,hd,12684,296,,0,13,"['Kế hoạch TOÀN DIỆN nhằm THÂU TÓM QUYỀN LỰC của Chúa Trịnh Tráng | Lê Tùng Dương | Thế Giới', 'Kế hoạch TOÀN DIỆN nhằm THÂU TÓM QUYỀN LỰC của Chúa Trịnh Tráng', 'chúa trịnh tráng lịch sử việt nam', 'lịch sử việt nam', 'Trận ĐIỆN BIÊN PHỦ TRÊN KHÔNG: Mỹ đã THẢM BẠI trên bầu trời HÀ NỘI ra sao?', '3 bài học QUÝ GIÁ từ TƯỚNG GIÁP & Thắng lợi ĐIỆN BIÊN PHỦ | Golden Nguyen', 'Vì sao VÕ TẮC THIÊN là NỮ HOÀNG TÀN BẠO NHẤT TRUNG QUỐC? | Hải Stark']",2024-07-08 15:21:31.148581
N-X1SvIt7HY,[LIVESTREAM ] 19-4 ] Hôm nay đi làm cứ tưởng thứ 2,2024-04-20T03:56:17Z,PT1H22M40S,2d,hd,1148,18,,0,0,[],2024-07-08 15:21:31.211630
oS-Bgkvq72A,Kho báu Trương Mỹ Lan 2: TML x Các quan chức cấp cao #spiderum #thegioi #kienthuc #tientai,2024-04-19T13:00:48Z,PT1M,2d,hd,442688,3377,,0,150,[],2024-07-08 15:21:31.309232
P9sFcSb2SBw,Khi Einstein gặp Tagore: Trên đời  KHÔNG TỒN TẠI CHÂN LÝ? | duddy194 | Thế giới,2024-04-19T11:14:44Z,PT15M30S,2d,hd,16451,512,,0,88,"['Liệu có tồn tại CHÂN LÝ KHÁCH QUAN? - Cuộc tranh luận giữa 2 vĩ nhân | duddy194 | Thế giới', 'Liệu có tồn tại CHÂN LÝ KHÁCH QUAN? - Cuộc tranh luận giữa 2 vĩ nhân', 'chân lý khách quan là gì', 'liệu có tồn tại chân lý khách quan', 'Cuộc tranh luận giữa 2 vĩ nhân']",2024-07-08 15:21:31.373770
jaeRvEZqY3Y,TẤT TẦN TẬT về STEVE JOBS trong 34 phút: Thiên tài THẤY TRƯỚC TƯƠNG LAI | Trường Sơn | Thế giới,2024-04-18T10:29:00Z,PT34M28S,2d,hd,28809,714,,0,60,"['Thời thơ ấu của Stevejobs', 'cuộc đời của stevejobs', 'Đại học của Stevejobs', 'Sự ra đi của Stevejobs', 'Sự trở lại của Stevejobs', 'tiểu sử về stevejobs', 'apple steve jobs', 'sự ra đời của apple', 'steve jobs thiên tài của mọi thời đại', 'steve jobs cuộc đời huyền thoại của người sáng lập apple', 'TẤT TẦN TẬT về STEVE JOBS trong 34 phút', 'TẤT TẦN TẬT về STEVE JOBS trong 34 phút: Thiên tài THẤY TRƯỚC TƯƠNG LAI | Trường Sơn | Thế giới']",2024-07-08 15:21:31.457483
JtDcfTT9w04,[LIVESTREAM ] 17-4 ] Hôm nay không live sốp pê nữa - Nhưng vẫn tặng sách 9k,2024-04-18T04:21:05Z,PT1H18M19S,2d,hd,1274,26,,0,0,[],2024-07-08 15:21:31.532518
NFmGHqj9tH4,Kho báu Trương Mỹ Lan 1: TML đã KIẾM TIỀN như thế nào? #spiderum #thegioi#tientai #vanthinhphat,2024-04-17T13:00:34Z,PT1M,2d,hd,179714,1807,,0,68,[],2024-07-08 15:21:31.604962
bIXrWq0-ZIM,TẤT TẦN TẬT về hành trình GIÁC NGỘ của Đức Phật Thích Ca | Mười Hai Hai Mươi | Thế Giới,2024-04-17T10:30:22Z,PT31M50S,2d,hd,17773,577,,0,145,"['spiderum', 'thế giới', 'spiderum thế giới', 'phật giáo', 'lịch sử về đức phật thích ca', 'Cuộc sống trong hoàng cung', 'lịch sử phật giáo', 'Con đường giác ngộ của Đức Phật Thích Ca | Mười Hai Hai Mươi | Thế Giới', 'Con đường giác ngộ của Đức Phật Thích Ca', 'con đường giác ngộ phần 1', 'con đường giác ngộ phim phật giáo', 'cuộc đời đức phật', 'phật giáo ấn độ', 'cuộc đời của đức phật thích ca']",2024-07-08 15:21:31.677088
TeAf9ABLhDw,[LIVESTREAM ] 15-4 ] Thứ 2 là ngày đầu tuần,2024-04-16T03:46:52Z,PT1H22M3S,2d,hd,1226,16,,0,0,[],2024-07-08 15:21:31.747516
8SHxG41YI1o,Trì hoãn sẽ là thứ HỦY HOẠI chúng ta | Anh_Tran | Giáo dục,2024-04-15T11:51:37Z,PT7M16S,2d,hd,10218,450,,0,25,"['spiderum', 'giáo dục', 'procrastination', 'trì hoãn', 'bệnh trì hoãn', 'Trì hoãn sẽ là thứ HỦY HOẠI chúng ta | Anh_Tran | Giáo dục', 'Trì hoãn sẽ là thứ HỦY HOẠI chúng ta', 'Những nguyên nhân gây ra bệnh trì hoãn', 'Làm sao để ngăn bệnh trì hoãn?', 'ngưng trì hoãn', 'làm sao để ngăn bệnh trì hoãn?', 'biểu hiện của bệnh trì hoãn']",2024-07-08 15:21:31.824944
